invoice,order_value
552198,90.12
552202,165.85
552211,246.07999999999998
552217,304.21
552231,628.85
552233,112.05
552235,313.3
552236,529.7
552238,185.31
552239,367.52
552240,199.85000000000002
552242,62.68
552243,84.49
552244,29.89
552245,108.87
552246,19.72
552247,21.39
552248,7.15
552249,35.97
552250,3.3
552251,22.14
552252,251.75
552253,187.98000000000002
552254,158.26000000000002
552255,187.16
552256,327.85
552257,386.72
552259,253.47
552260,480.46
552261,280.6
552262,862.53
552263,265.75
552264,243.72
552265,564.33
552266,282.85
552267,117.33
552268,426.84000000000003
552269,287.89
552270,105.55
552271,150.35
552272,1128.94
552273,348.3
552274,236.10000000000002
552275,59.8
552276,282.48
552277,354.8
552278,199.10999999999999
552279,312.4
552280,141.85999999999999
552281,938.85
552282,364.23
552283,109.8
552284,321.9
552285,350.9
552286,205.37
552287,107
552288,302.44
552289,5.55
552290,369.75
552291,406.1
552292,38.2
552293,173.12
552294,193.35
552295,251.02
552296,356.92
552297,134.65
552298,236.46
552299,114.05
552302,97.09
552303,247.77
552304,183.29999999999998
552305,119.75
552306,283.99
552307,95.85000000000001
552308,302.40000000000003
552309,328.45
552310,155.68
552311,318.15999999999997
552312,214.5
552313,760.52
552314,90.6
552315,1092.43
552316,334.71000000000004
552318,377.36
552319,59.050000000000004
552320,247.8
552321,368.26
552322,289
552323,239.4
552324,681.5
552325,331.5
552326,309.19
552327,137.95000000000002
552328,362.9
552329,315.3
552330,357.3
552332,335.11
552333,553.35
552336,399.15000000000003
552337,667.11
552340,417
552341,816
552342,738
552353,360.29
552357,227.62
552358,815.78
552364,404.2
552365,272.46
552371,101.17999999999999
552372,301.15000000000003
552376,109.05
552404,305.02
552410,118.49000000000001
552418,331.7
552441,160.65
552442,342.78000000000003
552444,172.18
552445,667.61
552446,351.83
552447,37.5
552448,111.15
552449,459.4
552450,967.52
552451,352.54
552452,148.08
552453,723.9
552454,652.8
552456,335.64
552457,376.3
552460,719.8000000000001
552461,331.80000000000007
552463,109.13000000000001
552464,223.4
552465,181.54
552466,443.65999999999997
552467,485.76
552468,360.18
552469,451.25
552472,251.6
552479,92.72
552491,300.29999999999995
552492,81.36
552521,71.82
552523,330
552526,147.15
552528,172.95
552529,38.3
552530,344.86
552531,298.43
552532,521.49
552533,456.55
552536,314.6
552537,111.03
552538,14.95
552542,319.12
552543,480.9
552544,319.81
552545,188.8
552547,1077.4
552548,137.9
552549,334.71
552550,1560.3400000000001
552551,160.66
552554,319.51
552555,314.26
552557,404.7
552558,357.15
552559,313.93
552560,791.33
552561,44.55
552562,323.7
552563,2044.3700000000001
552565,314.55
552566,716
552567,77.19999999999999
552571,340.05
552572,2944.7
552573,37.8
552574,2764.29
552575,165.44
552576,41.6
552577,62.400000000000006
552614,562.54
552624,647.76
552631,489.09999999999997
552638,522.96
552639,129.35
552640,186.91
552641,653.98
552642,426.6
552643,155.35
552644,370.79999999999995
552645,13.52
552646,111.28999999999999
552647,16.5
552648,195
552649,231.8
552651,298.88
552652,250.22
552654,125.53
552655,195.13
552656,565.25
552657,256.15999999999997
552658,221.15
552661,300.1
552664,332.1
552669,324.76
552690,304.44
552692,311.3
552693,21.6
552694,859.1
552695,852.68
552696,95.94
552697,54.6
552699,302.28
552703,251.29
552708,215.65
552710,1974.06
552711,361.32
552712,237.05
552714,316.09
552715,305.26
552716,24.9
552717,8.5
552721,439.6
552723,358.2
552724,879.92
552725,72
552726,405.53000000000003
552727,572.24
552728,765.4
552729,39.599999999999994
552730,519.6
552731,515.7
552732,590.9499999999999
552734,1160.67
552735,360.04
552764,208.56
552769,166.66
552770,217.81
552779,194.63
552786,1024.8
552789,237.6
552802,166.94
552803,311.11
552804,396.77
552806,85
552811,1798.33
552813,314.47
552814,71.9
552815,16.95
552816,258.4
552817,574.46
552818,102.3
552819,1440.96
552820,722.41
552821,248.02
552822,428.69
552823,127.66
552824,508.63
552825,578.48
552826,1637.43
552827,288.7
552828,305.24
552829,465.86
552830,431.6
552831,348.15000000000003
552833,931.5
552835,326.19
552837,140.04
552838,156.02
552839,785.79
552840,36.239999999999995
552842,56.65
552843,401.77
552844,375
552845,536.4
552846,288
552847,182.45
552848,61.95000000000001
552850,61.95000000000001
552851,1381.3
552852,416.45
552853,66.14
552854,300.71
552855,514.08
552859,123.52000000000001
552860,102.02
552861,27.310000000000002
552864,1031.07
552867,1105
552868,5.04
552869,367.75
552870,123.5
552871,228.87
552872,766.9
552873,46
552874,918.4
552875,186.52
552877,310.56
552878,967.2
552879,738.6
552880,340.34000000000003
552881,161.04
552882,1792.72
552883,14415.74
552884,181.82
552885,270
552886,466.12
552887,40.8
552888,2613.36
552890,328.15
552891,393.95
552893,455.18
552894,108.94
552904,1177
552905,656.3
552945,171.92
552946,296.53
552947,172.1
552948,311.86
552949,667.44
552950,612.78
552951,334.54
552952,157.54000000000002
552953,561.81
552954,281.65999999999997
552955,483.40000000000003
552956,475.16
552957,2557.88
552958,463.2
552959,474.59999999999997
552960,352.7
552961,348.26
552962,719.15
552963,270.69
552964,305.21
552965,330.63
552966,70.35
552967,101.4
552968,148.22
552969,302.8
552970,381.6
552971,140.82
552972,224.54000000000002
552973,269.88
552974,77.24
552975,589.01
552977,234.47
552978,9341.26
552980,523
552988,214.5
552990,366.5
553000,62.120000000000005
553001,317.6
553002,265.14
553003,7.800000000000001
553004,261.97
553005,416.32
553006,560.35
553007,635.66
553008,191.44
553009,373.2
553011,309.05
553012,392.54999999999995
553014,640.01
553015,56.2
553016,7.5
553017,602.83
553018,557.72
553021,600.36
553022,59.8
553034,582.59
553035,500.9
553036,340.88
553037,774.6
553038,106.6
553039,600.63
553040,231.4
553042,304.58
553043,750
553044,495.98
553045,1351.45
553046,314
553047,19.799999999999997
553048,612.08
553049,16.5
553050,344.15
553051,19.5
553052,1249.7
553053,304.8
553054,173.07
553055,341.52
553056,16.95
553057,407.35
553058,149.34
553059,101.76
553060,720
553061,262.25
553062,821
553063,311.3
553064,51.4
553067,1110.51
553074,413.37
553088,1147.15
553093,558.94
553095,417.4
553099,127.5
553102,892.62
553120,850.72
553125,507.14
553129,141.3
553130,222.77
553131,212.39999999999998
553134,568.6
553140,115.54
553141,251.18
553142,90.84
553143,89.25
553144,619.5
553145,309.6
553146,519.68
553149,726.1
553151,692.96
553152,375.45
553153,17.4
553154,384
553155,34
553156,240.73
553158,689.4200000000001
553159,383.06
553160,85.36
553161,415.28000000000003
553164,18.9
553165,147.58
553166,306
553168,308.3
553169,103.5
553170,223.44
553172,132
553173,243.75
553174,127.45
553176,112.8
553177,205.74
553178,120.27
553179,125.8
553180,212.4
553181,159
553182,2423.6
553183,305.45
553184,314.26
553185,537.49
553186,388.20000000000005
553187,128.8
553188,209.18
553189,419.34
553190,194.79
553191,185.22
553192,1028.56
553193,136.9
553194,277.81
553195,151.4
553196,45.7
553197,63.44
553198,298.99
553199,445.29
553200,137.7
553201,25.75
553202,217.19
553203,603.78
553204,77.75
553205,533.26
553206,1543
553207,382.35
553208,586.74
553209,266.7
553210,1133.33
553211,439.75
553212,104.16
553213,636.64
553214,464.1
553215,205.88
553216,132.8
553217,306
553218,134.10000000000002
553219,318.06
553220,732.9200000000001
553221,327
553223,72.39999999999999
553224,208.2
553225,283.32
553226,124.7
553227,150.4
553228,448.34
553229,496.49
553235,345.42
553239,109.32000000000001
553315,1203.32
553316,139.88
553317,343.44
553319,33
553339,1820.64
553340,1122.2
553341,307.88
553342,125.55
553343,307.73
553344,298.8
553345,533.7
553346,306.45
553347,560.27
553348,754.8100000000001
553350,132
553351,311.7
553352,239.48
553356,716.32
553357,30
553363,373.40000000000003
553368,8895.66
553369,474.85
553371,245.88
553374,463.38
553375,1184.22
553377,369.2
553379,368.76000000000005
553380,195
553381,207.66
553382,202.24
553383,403.26
553384,177
553385,423.3
553386,655.24
553388,120.82
553390,466.28
553392,608.16
553402,99.84
553403,159.49
553404,392.88
553405,581.6
553406,77.5
553408,357.98
553410,125.28
553411,793.62
553412,61.50000000000001
553415,297.38
553416,422.28000000000003
553417,631.49
553418,357.4
553419,162.95000000000002
553420,306.85
553421,139.79999999999998
553422,130
553423,187.42
553427,100.97999999999999
553461,680.14
553462,563.61
553463,927.45
553464,925.16
553465,116
553466,259.2
553467,159
553468,921.5999999999999
553469,905.76
553470,5410.0599999999995
553471,2462.26
553472,793.47
553473,254.88
553474,276.48
553475,866.4
553476,551.03
553477,319.21
553484,298.6
553485,326.48
553487,564.96
553488,135.35
553489,467.43
553490,155.93
553491,127.5
553496,122.2
553497,75.8
553498,302.1
553499,210.35000000000002
553500,39
553501,9.9
553503,111.14
553504,407.47
553505,677.8
553506,38.6
553507,215.15
553509,194.38
553515,139.19
553520,103.83
553522,274.29
553524,247.29
553525,127.28999999999999
553526,131
553527,1069.47
553537,303.17
553538,140.31
553540,2649.52
553546,11924.800000000001
553547,760.28
553550,850
553551,100
553552,439.8
553553,447.71000000000004
553556,246.89
553559,293
553565,486.99
553566,389.01
553567,32.849999999999994
553570,399.21
553571,132.4
553572,591.65
553573,2.9
553574,1373.46
553575,427.97
553576,664
553577,368.2
553578,356.16
553579,19.799999999999997
553585,306.91
553607,5176.12
553612,157.9
553614,427.8
553625,822.5999999999999
553638,193.75
553650,123.36
553653,319.25
553654,205.74
553655,114.7
553657,174.51
553658,554.42
553660,177.43
553661,1384.25
553662,224.47
553663,159.65
553664,99
553666,112.32000000000001
553668,391.75
553670,645.5
553671,527.8
553672,397.51
553673,600.39
553674,115.60000000000001
553675,205.84
553676,647.26
553677,162
553678,380.91
553679,710.14
553680,224.62
553681,152.17
553682,732.4
553683,285.1
553684,550.52
553685,799.38
553686,1414.36
553689,370.26
553690,108
553691,870.92
553701,115.92
553702,167.64000000000001
553703,464.32
553706,302.64
553707,1026.27
553708,112.19999999999999
553709,454.34000000000003
553710,300.05
553711,538.18
553712,540.36
553713,325.4
553714,213.05
553720,236
553721,569.09
553722,59.099999999999994
553724,439.39
553725,310.04
553726,259.32
553727,178.35
553730,555.46
553731,738.96
553732,134.82
553733,92.10000000000001
553734,147.54
553735,36
553736,60
553737,479.65
553738,305.36
553739,1073.09
553740,127.75
553741,463.59999999999997
553742,310.5
553747,294.73
553749,253.8
553750,358.22
553751,396.86
553752,211.55
553753,259.2
553754,194.12
553755,367.2
553762,414.77
553765,171.45
553781,139.15
553828,862.89
553829,188.1
553830,155.9
553831,914.24
553832,384.58
553833,222.31
553834,696.1
553835,181.1
553836,566.18
553837,24.96
553838,561.66
553839,87.7
553842,400.88
553843,352.85
553844,437.94
553845,727
553846,299.45000000000005
553847,16.6
553848,284.76
553850,141.54000000000002
553852,448.83
553853,129.95000000000002
553855,310.5
553856,206.25
553859,595.7
553860,184.95
553861,314.03000000000003
553863,446.82
553864,136.78
553867,451.70000000000005
553868,189.6
553869,848.78
553870,267.55
553871,7.5
553872,343.08
553873,296.86
553874,16.5
553876,319.37
553878,347.26
553879,1223.24
553881,318.24
553882,249.3
553883,100.8
553884,202.26
553885,140.6
553886,340.5
553887,192.3
553888,300.79
553889,397.40000000000003
553891,682.4000000000001
553892,140.70000000000002
553893,323.95
553894,933.3
553895,116.5
553896,349.55
553897,267.46
553898,141.60000000000002
553899,662.21
553900,89
553901,936.34
553902,121.09
553907,125.43
553908,311.3
553909,163.60000000000002
553911,191.67
553912,533.57
553913,456.57
553915,587.21
553916,127.59
553917,118.55
553918,273.44
553919,1005.7
553920,381.45
553921,394
553922,211.73000000000002
553923,279.02
553925,373.72
553926,17
553927,784.9200000000001
553928,392.4
553929,104.4
553930,392.4
553931,380.32
553932,124.8
553933,573.66
553934,38.2
553935,772.57
553936,71.4
553937,171.29
553938,115.6
553940,419.8
553941,370.45
553942,968.5
553946,691.54
553952,59.8
553978,1692
553979,481.70000000000005
553996,346.4
553997,1118.3999999999999
554000,200.46
554003,504
554007,8.25
554008,131.7
554009,434.6
554013,814.95
554014,94.4
554015,400
554016,600.07
554018,79.3
554019,455.82000000000005
554026,648.72
554027,194.4
554028,809.9200000000001
554030,718.64
554031,144.38
554032,130.8
554033,477.86
554034,208.79999999999998
554035,63.9
554036,288.98
554037,766.36
554038,294.71999999999997
554039,770.5
554040,362.19
554041,15
554042,154.73
554043,77.75
554050,168.49
554051,118.8
554052,3.8
554053,143.6
554055,303.46000000000004
554057,578.5500000000001
554058,213.07
554059,458.94
554060,380
554061,17
554062,374.59999999999997
554063,300
554064,183.6
554065,765.28
554066,815.15
554067,227.57999999999998
554068,86.5
554069,508.11
554070,976.12
554071,1961.05
554072,613.93
554073,117.66
554074,184.55
554075,316.95
554076,369.76
554077,145.9
554078,40.56
554079,313.59000000000003
554080,230.60999999999999
554081,257.7
554082,219.96
554083,212.93
554084,624.92
554085,182.6
554086,134.5
554087,276.12
554088,513.93
554089,475.19
554090,117.93
554091,152.34
554092,306.13
554093,492.26
554094,240.07999999999998
554095,20.8
554096,903.01
554097,705.21
554098,2516.57
554099,797.65
554101,223.7
554102,243.22
554103,379.40999999999997
554104,984.85
554105,213.06
554106,718.96
554107,205.7
554108,318.51
554109,205.5
554110,111.4
554111,114.60000000000001
554112,305.1
554113,403.23
554114,180.94
554115,92.7
554116,147.86
554117,893.37
554118,238.98
554119,53.8
554120,57.3
554121,142.65
554122,143.1
554123,171.82
554124,860.12
554125,399.15000000000003
554126,472.09
554129,306.34000000000003
554130,204
554131,725.02
554132,1083.58
554134,421.96
554135,92.92000000000002
554137,371.95
554138,35.400000000000006
554139,1007.75
554141,51.36
554142,471.6
554146,156.6
554147,333.82
554151,2026.6299999999999
554155,1241.98
554156,366
554157,99.47
554158,465.43
554159,147
554160,320.48
554161,34
554162,397.78
554163,183.26
554164,398.05
554181,486.7
554202,188.16
554207,1.95
554261,256.98
554262,326.4
554263,7.800000000000001
554264,138.2
554268,638.24
554269,62.4
554270,439.52
554271,1733.8500000000001
554272,2843.6
554274,113.55
554275,686.47
554277,127.2
554278,378.69
554279,415.00000000000006
554280,529.55
554281,318.55
554282,1742.8
554283,1044.54
554284,12.64
554286,386.96
554289,306.96
554301,1241.98
554305,557.72
554306,578.6500000000001
554307,457.68
554309,241.20000000000002
554315,308.61
554322,109.8
554323,330.6
554324,146.8
554325,495.1
554326,339.59999999999997
554329,379.4
554337,259.9
554347,720.4
554348,1695.54
554349,278.78000000000003
554350,106.75
554351,176.1
554353,1541.16
554354,39.9
554355,249.55
554356,393.34
554357,353.34000000000003
554358,2825.4
554359,301.55
554362,150.35
554363,293.25
554364,264
554365,688.0600000000001
554366,9468.48
554367,237.15
554368,257.39
554369,9.96
554370,62.099999999999994
554371,595.29
554372,301.14
554375,245.92
554376,491.72
554379,339.7
554380,580.36
554381,133.8
554382,610.93
554392,211.5
554415,747.24
554421,164.02
554424,138.87
554441,320.48
554465,300.8
554483,593.25
554484,302.88
554485,37.45
554487,146.5
554489,751.76
554490,236.94
554491,99.83
554492,131.43
554494,729.07
554495,3.75
554496,452
554497,537.5
554498,327.96999999999997
554502,124.68
554503,337.92
554504,304.4
554505,159.56
554506,15.18
554507,317.16
554508,94.80000000000001
554509,113.73
554510,336.6
554513,342.46
554515,135.93
554520,468.01
554524,17.4
554534,50
554542,499.08
554543,157.25
554545,219.78
554547,79.56
554549,328.34999999999997
554552,2044.84
554554,262.54999999999995
554555,267.12
554556,829.63
554557,525.36
554560,424
554561,207.29999999999998
554570,152.35
554579,469
554597,326.52
554598,260.04
554603,219.76999999999998
554617,119.82
554628,659.35
554629,135.14000000000001
554630,296.32
554631,9.9
554632,66
554633,17.28
554635,117.75000000000001
554636,611.8499999999999
554637,206.46
554638,196.9
554639,163.2
554640,1126.6
554641,123.3
554642,1392
554643,792.62
554644,714.77
554645,52.9
554646,124.25
554647,179
554648,444.96
554649,79.19999999999999
554650,568.74
554651,752.21
554654,615.36
554655,367.28
554656,230.55
554658,306.88
554663,172.24
554664,76.8
554665,349.94
554666,371.3
554667,374.82000000000005
554668,317.59999999999997
554669,480.96
554670,77.52
554671,314.7
554672,387.1
554674,278.63
554682,311.5
554684,188.89000000000001
554695,219.46
554697,220.38
554698,301.35
554699,501.83000000000004
554700,139.03
554701,144.8
554702,385.81
554703,48.1
554704,418.95
554705,364.38
554706,57.9
554707,1090.76
554708,291
554709,1086
554710,537
554711,123.05
554712,546.88
554713,48.099999999999994
554718,137.77
554756,75
554762,320.5
554765,341.6
554770,482.44
554776,5.8
554787,107.67
554788,304.3
554789,426.96
554791,5.8
554792,48.4
554794,215.51999999999998
554795,316.8
554798,610.6
554808,329.01
554809,196.73
554810,271.85
